timestamp,phase,paper_id,decision,rule_applied,rationale,rater_initials
2026-04-17T08:59:02.523629+00:00,3,doi:10.1109/icst62969.2025.10988981,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T08:59:27.078234+00:00,3,doi:10.1109/esem64174.2025.00045,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T08:59:32.543883+00:00,3,doi:10.1109/fie63693.2025.11328211,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T08:59:35.186918+00:00,3,doi:10.1109/mobilesoft66462.2025.00010,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T08:59:46.871232+00:00,3,doi:10.1109/qrs-c65679.2025.00063,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T08:59:53.678760+00:00,3,doi:10.1109/icsme64153.2025.00083,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:00:00.362162+00:00,3,doi:10.1109/icodse68111.2025.11351822,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:00:14.363324+00:00,3,doi:10.1109/cste64638.2025.11092128,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:00:22.609885+00:00,3,doi:10.1109/tse.2025.3543187,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:01:18.939840+00:00,3,doi:10.1049/icp.2025.3640,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:13:55.146158+00:00,3,doi:10.1109/esem64174.2025.00054,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:13:56.143295+00:00,3,doi:10.1109/ase63991.2025.00182,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:14:07.458936+00:00,3,doi:10.1109/icst62969.2025.10989038,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:14:11.500391+00:00,3,doi:10.1109/msr66628.2025.00043,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:14:12.793613+00:00,3,doi:10.1109/access.2025.3633086,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:14:18.878442+00:00,3,doi:10.1109/ro-man63969.2025.11217707,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:14:28.236509+00:00,3,doi:10.1109/esem64174.2025.00050,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:14:29.174357+00:00,3,doi:10.1109/icebe68123.2025.00012,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:14:46.293262+00:00,3,doi:10.25103/jestr.186.21,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:14:58.156156+00:00,3,doi:10.1109/icpc66645.2025.00039,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:15:03.020897+00:00,3,doi:10.15849/ijasca.250730.11,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:15:03.739789+00:00,3,doi:10.1109/milcom64451.2025.11310199,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:15:11.702885+00:00,3,doi:10.1109/cascon66301.2025.00025,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:15:16.664203+00:00,3,doi:10.1109/aemcse65292.2025.11042761,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:15:22.094278+00:00,3,doi:10.1109/admit67050.2025.11337038,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:15:24.348659+00:00,3,doi:10.1109/istas65609.2025.11269659,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:15:42.986452+00:00,3,doi:10.1109/sta66620.2025.11364940,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:15:43.268545+00:00,3,doi:10.1109/icmi65310.2025.11139842,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:15:53.238037+00:00,3,doi:10.1109/southeastcon56624.2025.10971683,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:16:14.417897+00:00,3,doi:10.1109/sita67914.2025.11273637,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:16:22.504559+00:00,3,doi:10.1109/icpc66645.2025.00056,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:16:33.185707+00:00,3,doi:10.1109/jiot.2025.3531512,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:16:54.772705+00:00,3,doi:10.1109/nlbse66842.2025.00015,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:06.022306+00:00,3,doi:10.1109/ase63991.2025.00279,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:10.409350+00:00,3,doi:10.1109/icse55347.2025.00043,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:10.529763+00:00,3,doi:10.1109/ictai66417.2025.00171,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:14.541803+00:00,3,doi:10.1109/temsconglobal64363.2025.11238312,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:15.275011+00:00,3,doi:10.1109/ccece64018.2025.11364364,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:16.520875+00:00,3,doi:10.1109/ipdpsw66978.2025.00107,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Personal Experience' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:24.161623+00:00,3,doi:10.1109/commantel68363.2025.11368431,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:51.139378+00:00,3,doi:10.1145/3652620.3687800,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:53.003019+00:00,3,doi:10.1186/s40537-024-01019-z,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:56.010493+00:00,3,doi:10.1145/3691620.3695527,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:17:57.133006+00:00,3,doi:10.1145/3691620.3695302,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:18:04.728016+00:00,3,doi:10.1002/stvr.1893,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:18:14.371914+00:00,3,doi:10.1145/3674805.3686666,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:18:17.802461+00:00,3,doi:10.1145/3691620.3695529,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:18:25.472705+00:00,3,doi:10.1145/3674805.3690746,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:18:39.732904+00:00,3,doi:10.1145/3650212.3680388,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:18:43.757116+00:00,3,doi:10.1145/3643795.3648394,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:18:45.117608+00:00,3,doi:10.1515/labmed-2024-0034,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Personal Experience' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:18:49.771528+00:00,3,doi:10.1145/3650212.3680368,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:18:50.521803+00:00,3,doi:10.1145/3650212.3680355,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:19:01.486154+00:00,3,doi:10.3390/info15090572,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:19:03.501205+00:00,3,doi:10.1145/3643787.3648033,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:19:02.767946+00:00,3,doi:10.1145/3643795.3648396,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:19:11.305637+00:00,3,doi:10.1016/j.jss.2024.112059,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:19:11.431146+00:00,3,doi:10.1145/3671016.3674821,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:19:18.672393+00:00,3,doi:10.1145/3643787.3648032,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:20:10.864975+00:00,3,doi:10.1145/3643991.3644917,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:20:25.201257+00:00,3,doi:10.1145/3661167.3661192,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:20:25.864980+00:00,3,doi:10.1145/3634737.3661134,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:20:41.102596+00:00,3,doi:10.1145/3644032.3644443,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:20:57.860767+00:00,3,doi:10.1145/3655693.3655701,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:21:02.153593+00:00,3,doi:10.1145/3653718,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:21:06.583279+00:00,3,doi:10.1109/tse.2024.3392499,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:21:16.940362+00:00,3,doi:10.1145/3597503.3639177,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:21:28.952726+00:00,3,doi:10.1145/3597503.3639176,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:21:36.008631+00:00,3,doi:10.1145/3597503.3639180,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:21:57.747532+00:00,3,doi:10.1145/3660650.3660665,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:22:06.171229+00:00,3,doi:10.3390/electronics13091644,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:22:12.281346+00:00,3,doi:10.1145/3644815.3644948,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:22:18.117515+00:00,3,doi:10.1145/3640543.3645142,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:22:38.393813+00:00,3,doi:10.1145/3644815.3644950,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:22:47.720279+00:00,3,doi:10.1145/3641399.3641403,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:22:47.962420+00:00,3,doi:10.1109/iciibms62405.2024.10792720,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:22:48.343555+00:00,3,doi:10.3390/app14031046,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:23:06.307221+00:00,3,doi:10.1109/spw63631.2024.00014,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:23:14.020530+00:00,3,doi:10.1109/qrs62785.2024.00028,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:23:35.035416+00:00,3,doi:10.1109/etfa61755.2024.10711043,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:23:37.533859+00:00,3,doi:10.1109/telfor63250.2024.10819096,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:23:43.098169+00:00,3,doi:10.1109/cseet62301.2024.10663027,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:23:47.125646+00:00,3,doi:10.3389/fcomp.2024.1473870,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:23:50.021709+00:00,3,doi:10.1109/acit62805.2024.10876897,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:24:04.074547+00:00,3,doi:10.1109/sera61261.2024.10685568,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:24:19.384185+00:00,3,doi:10.1109/tse.2024.3406718,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:24:20.337564+00:00,3,doi:10.1109/incit63192.2024.10810490,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:24:23.104424+00:00,3,doi:10.1109/apsec65559.2024.00052,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T09:24:31.190290+00:00,3,doi:10.54364/aaiml.2024.44171,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:34:45.608933+00:00,3,doi:10.1109/icmtim62047.2024.10629560,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:34:45.774989+00:00,3,doi:10.1109/saner60148.2024.00018,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:34:46.359733+00:00,3,doi:10.1109/compsac65507.2025.00161,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:34:53.885421+00:00,3,doi:10.1109/access.2024.3486365,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:35:01.105556+00:00,3,doi:10.1109/ainit61980.2024.10581784,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:35:02.767486+00:00,3,doi:10.1109/cseet62301.2024.10663055,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:35:03.062436+00:00,3,doi:10.1109/tse.2024.3492204,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:35:17.819066+00:00,3,doi:10.1109/educon60312.2024.10578808,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:01.584449+00:00,3,doi:10.18293/seke2024-123,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:02.577022+00:00,3,doi:10.1109/sera61261.2024.10685583,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:03.668492+00:00,3,doi:10.1109/icsme58944.2024.00063,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:04.250662+00:00,3,doi:10.1109/apsec65559.2024.00017,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:06.808158+00:00,3,doi:10.1109/icsme58944.2024.00082,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:24.743954+00:00,3,doi:10.1145/3611643.3616322,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:41.304391+00:00,3,doi:10.4230/oasics.icpec.2023.2,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:44.430612+00:00,3,doi:10.1109/icse48619.2023.00181,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:50.224563+00:00,3,doi:10.1016/j.jss.2023.111734,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:36:55.094512+00:00,3,doi:10.1145/3597926.3598067,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:02.390797+00:00,3,doi:10.1109/msr59073.2023.00082,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:03.588608+00:00,3,doi:10.1109/fit60620.2023.00013,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:05.233338+00:00,3,doi:10.1145/3593434.3593468,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Solution Proposal' based on full-text extraction by gemini-3.1-pro-preview.,AT
2026-04-17T11:37:11.234861+00:00,3,doi:10.1109/apsec60848.2023.00085,f1_revised,Task 3.2 extraction confirms/revises F1 (Wieringa),F1 revised: 'Evaluation Research' → 'Validation Research' based on full-text extraction by gemini-3.1-pro-preview.,AT
